,address,area,bedrooms,bathrooms,price,floors,street,street_Ao Sen,street_Biên Giang,street_Bà Triệu,street_Bạch Thái Bưởi,street_Bắc,street_Bế Văn Đàn,street_Chiến Thắng,street_Chợ,street_Cầu Am,street_Cầu Đơ 1,street_Dương Nội,street_Hoàng Hoa Thám,street_Hà Trì,street_Kiến Hưng,street_Làng Việt Kiều Châu Âu,street_Lê Hồng Phong,street_Lê Quý Đôn,street_Lê Trọng Tấn,street_Lụa,street_Mậu Lương,street_Mỗ Lao,street_Nguyễn Khuyến,street_Nguyễn Thái Học,street_Nguyễn Trãi,street_Nguyễn Viết Xuân,street_Nguyễn Văn Lộc,street_Nguyễn Văn Trỗi,street_Ngô Quyền,street_Ngô Thì Nhậm,street_Nhuệ Giang,street_Phan Chu Trinh,street_Phan Đình Giót,street_Phùng Hưng,street_Phú Lãm,street_Phú Lương,street_Quang Trung,street_Thanh Bình,street_Thanh Lãm,street_Trần Phú,street_Trần Đăng Ninh,street_Tô Hiệu,street_Văn Khê,street_Văn Phú,street_Văn Quán,street_Văn Yên,street_Vạn Phúc,street_Xa La,street_Xốm,street_Yên Nghĩa,street_Yên Phúc,street_Yết Kiêu,street_Đa Sỹ,street_Đại An,street_Đất
263,"Quận Hà Đông, Hà Nội",402.0,6,4,9600000000.0,5.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,"Quận Hà Đông, Hà Nội",482.0,6,4,8800000000.0,5.0,Vạn Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
268,"Quận Hà Đông, Hà Nội",722.0,6,4,15000000000.0,5.0,Văn Quán,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
269,"Quận Hà Đông, Hà Nội",862.0,5,4,18999000000.0,5.0,Bắc,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,"Quận Hà Đông, Hà Nội",352.0,3,2,3749000000.0,3.0,Phú Lãm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,"Quận Hà Đông, Hà Nội",302.0,3,2,5300000000.0,3.0,Văn Quán,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
274,"Quận Hà Đông, Hà Nội",502.0,6,4,9500000000.0,5.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,"Quận Hà Đông, Hà Nội",312.0,3,3,3550000000.0,55.0,Quang Trung,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,"Quận Hà Đông, Hà Nội",442.0,4,2,11500000000.0,4.0,Phan Chu Trinh,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,"Quận Hà Đông, Hà Nội",422.0,2,2,5800000000.0,4.0,Thanh Bình,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,"Quận Hà Đông, Hà Nội",622.0,4,4,13500000000.0,4.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,"Quận Hà Đông, Hà Nội",462.0,5,5,14000000000.0,7.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,"Quận Hà Đông, Hà Nội",802.0,5,4,15000000000.0,5.0,Xa La,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
283,"Quận Hà Đông, Hà Nội",632.0,5,6,16000000000.0,7.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,"Quận Hà Đông, Hà Nội",362.0,4,4,4950000000.0,5.0,Trần Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,"Quận Hà Đông, Hà Nội",302.0,4,4,3700000000.0,7.0,Vạn Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
286,"Quận Hà Đông, Hà Nội",402.0,5,5,7500000000.0,5.0,Lê Hồng Phong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,"Quận Hà Đông, Hà Nội",552.0,6,5,19400000000.0,5.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,"Quận Hà Đông, Hà Nội",482.0,4,4,6950000000.0,5.0,Văn Quán,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
290,"Quận Hà Đông, Hà Nội",452.0,5,5,11250000000.0,5.0,Nhuệ Giang,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,"Quận Hà Đông, Hà Nội",402.0,2,1,7000000000.0,7.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,"Quận Hà Đông, Hà Nội",142.0,3,4,2800000000.0,5.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,"Quận Hà Đông, Hà Nội",402.0,4,3,5500000000.0,2.0,Trần Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,"Quận Hà Đông, Hà Nội",382.0,4,3,3700000000.0,3.0,Hà Trì,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,"Quận Hà Đông, Hà Nội",392.0,4,3,6800000000.0,4.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,"Quận Hà Đông, Hà Nội",302.0,1,1,3200000000.0,3.0,Thanh Bình,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,"Quận Hà Đông, Hà Nội",442.0,4,3,5600000000.0,4.0,Vạn Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
300,"Quận Hà Đông, Hà Nội",302.0,3,2,2600000000.0,3.0,Thanh Lãm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,"Quận Hà Đông, Hà Nội",402.0,4,4,9300000000.0,9.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,"Quận Hà Đông, Hà Nội",402.0,4,4,7000000000.0,5.0,Nguyễn Trãi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,"Quận Hà Đông, Hà Nội",502.0,6,4,5600000000.0,4.0,Hà Trì,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,"Quận Hà Đông, Hà Nội",352.0,4,4,4850000000.0,5.0,Lê Hồng Phong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,"Quận Hà Đông, Hà Nội",362.0,4,4,5950000000.0,5.0,Ao Sen,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,"Quận Hà Đông, Hà Nội",352.0,6,4,5100000000.0,5.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,"Quận Hà Đông, Hà Nội",402.0,5,4,11200000000.0,5.0,Ao Sen,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,"Quận Hà Đông, Hà Nội",352.0,4,4,7600000000.0,5.0,Bà Triệu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,"Quận Hà Đông, Hà Nội",562.0,4,4,8900000000.0,181.0,Trần Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,"Quận Hà Đông, Hà Nội",352.0,4,4,5750000000.0,5.0,Ngô Thì Nhậm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,"Quận Hà Đông, Hà Nội",452.0,4,3,10500000000.0,4.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,"Quận Hà Đông, Hà Nội",322.0,3,4,3800000000.0,4.0,Nguyễn Khuyến,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,"Quận Hà Đông, Hà Nội",302.0,4,3,6600000000.0,4.0,Ao Sen,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,"Quận Hà Đông, Hà Nội",352.0,4,4,4650000000.0,2.0,Bà Triệu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,"Quận Hà Đông, Hà Nội",322.0,4,3,5750000000.0,4.0,Bế Văn Đàn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,"Quận Hà Đông, Hà Nội",402.0,8,8,8200000000.0,5.0,Xa La,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
324,"Quận Hà Đông, Hà Nội",502.0,4,4,6900000000.0,3.0,Nguyễn Trãi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,"Quận Hà Đông, Hà Nội",352.0,4,4,4700000000.0,4.0,Lê Quý Đôn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,"Quận Hà Đông, Hà Nội",302.0,2,3,3400000000.0,4.0,Hoàng Hoa Thám,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
328,"Quận Hà Đông, Hà Nội",502.0,4,4,4650000000.0,4.0,Bà Triệu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,"Quận Hà Đông, Hà Nội",382.0,3,4,5950000000.0,5.0,Nguyễn Văn Lộc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,"Quận Hà Đông, Hà Nội",322.0,4,4,6000000000.0,4.0,Lê Hồng Phong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,"Quận Hà Đông, Hà Nội",302.0,3,2,2900000000.0,3.0,Quang Trung,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,"Quận Hà Đông, Hà Nội",482.0,5,5,7800000000.0,5.0,Bạch Thái Bưởi,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,"Quận Hà Đông, Hà Nội",572.0,5,4,5050000000.0,4.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,"Quận Hà Đông, Hà Nội",442.0,3,3,5500000000.0,4.0,Hà Trì,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,"Quận Hà Đông, Hà Nội",502.0,10,10,6900000000.0,6.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,"Quận Hà Đông, Hà Nội",432.0,7,5,7950000000.0,5.0,Yên Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
341,"Quận Hà Đông, Hà Nội",522.0,7,5,8500000000.0,5.0,Mỗ Lao,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,"Quận Hà Đông, Hà Nội",492.0,2,2,7500000000.0,3.0,Trần Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,"Quận Hà Đông, Hà Nội",562.0,4,4,5500000000.0,5.0,Nguyễn Văn Trỗi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,"Quận Hà Đông, Hà Nội",502.0,4,3,8950000000.0,4.0,Kiến Hưng,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,"Quận Hà Đông, Hà Nội",352.0,5,4,5700000000.0,5.0,Lê Trọng Tấn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,"Quận Hà Đông, Hà Nội",312.0,2,1,3600000000.0,6.0,Chiến Thắng,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,"Quận Hà Đông, Hà Nội",452.0,5,4,5400000000.0,5.0,Văn Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
348,"Quận Hà Đông, Hà Nội",1512.0,2,2,26500000000.0,26.0,Đất,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
349,"Quận Hà Đông, Hà Nội",312.0,1,2,4400000000.0,2.0,Lê Trọng Tấn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
350,"Quận Hà Đông, Hà Nội",322.0,4,4,4950000000.0,5.0,Ngô Quyền,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,"Quận Hà Đông, Hà Nội",432.0,4,3,6200000000.0,4.0,Yên Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
353,"Quận Hà Đông, Hà Nội",442.0,5,4,6250000000.0,25.0,Bế Văn Đàn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,"Quận Hà Đông, Hà Nội",352.0,7,4,4650000000.0,5.0,Trần Phú,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,"Quận Hà Đông, Hà Nội",402.0,4,4,10900000000.0,5.0,Nhuệ Giang,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,"Quận Hà Đông, Hà Nội",382.0,5,4,6800000000.0,5.0,Văn Yên,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
358,"Quận Hà Đông, Hà Nội",402.0,2,2,4200000000.0,3.0,Vạn Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
363,"Quận Hà Đông, Hà Nội",402.0,8,4,14000000000.0,14.0,Mỗ Lao,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,"Quận Hà Đông, Hà Nội",482.0,5,4,8900000000.0,5.0,Vạn Phúc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
366,"Quận Hà Đông, Hà Nội",412.0,5,4,10000000000.0,5.0,Trần Đăng Ninh,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,"Quận Hà Đông, Hà Nội",602.0,6,4,11500000000.0,5.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,"Quận Hà Đông, Hà Nội",502.0,4,3,9300000000.0,4.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,"Quận Hà Đông, Hà Nội",302.0,3,4,2350000000.0,5.0,Yên Nghĩa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
370,"Quận Hà Đông, Hà Nội",502.0,5,6,12000000000.0,7.0,Văn Khê,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
371,"Quận Hà Đông, Hà Nội",302.0,3,4,4500000000.0,5.0,Mậu Lương,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,"Quận Hà Đông, Hà Nội",1992.0,5,6,66000000000.0,3.0,Văn Quán,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
373,"Quận Hà Đông, Hà Nội",1012.0,6,6,36900000000.0,5.0,Văn Quán,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
380,"Quận Hà Đông, Hà Nội",502.0,4,5,10500000000.0,5.0,Dương Nội,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,"Quận Hà Đông, Hà Nội",1272.0,1,1,26500000000.0,5.0,Bà Triệu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,"Quận Hà Đông, Hà Nội",502.0,4,5,8800000000.0,8.0,Ngô Quyền,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
